date,PRECTOTCORR,T2M,RH2M,WS2M,PS
2010-04-22,0.15,29.37,76.56,1.67,100.95
2010-04-23,0.17,29.45,74.81,1.18,100.98
2010-04-24,0.22,29.58,76.44,1.55,100.94
2010-04-25,0.2,29.74,75.13,1.92,100.92
2010-04-26,3.1,29.78,74.84,2.19,101.12
2010-04-27,7.21,29.08,76.64,2.78,101.28
2010-04-28,5.53,29.9,74.68,4.26,101.12
2010-04-29,9.7,29.57,78.86,4.8,101.03
2010-04-30,19.78,29.07,83.24,4.36,101.04
2010-05-01,2.88,29.06,79.22,2.65,101.04
2010-05-02,1.37,29.53,75.57,1.9,100.89
2010-05-03,3.74,29.56,74.84,1.58,100.76
2010-05-04,3.04,29.45,77.12,1.9,100.69
2010-05-05,3.88,29.09,85.12,3.8,100.62
2010-05-06,5.94,29.45,82.42,3.24,100.61
2010-05-07,5.46,29.97,78.22,2.16,100.59
2010-05-08,4.06,29.92,73.9,1.16,100.64
2010-05-09,4.94,29.56,82.0,4.42,100.62
2010-05-10,0.96,30.04,76.2,2.41,100.61
2010-05-11,6.16,29.97,76.84,2.28,100.65
2010-05-12,5.72,29.85,73.86,1.6,100.7
2010-05-13,15.9,29.87,74.42,1.16,100.67
2010-05-14,8.0,29.71,76.96,1.99,100.69
2010-05-15,14.56,29.08,77.56,3.56,100.72
2010-05-16,5.69,28.07,82.82,2.17,100.62
2010-05-17,27.36,28.82,86.1,5.03,100.5
2010-05-18,14.13,30.22,80.34,9.51,100.59
2010-05-19,8.62,30.58,78.13,8.11,100.7
2010-05-20,6.74,30.23,80.71,7.05,100.76
2010-05-21,8.57,29.73,82.58,6.65,100.9
2010-05-22,6.35,29.13,82.37,6.66,100.92
2010-05-23,9.52,29.37,82.65,6.13,100.85
2010-05-24,8.97,29.76,82.74,6.07,100.81
2010-05-25,2.35,30.04,80.58,7.91,100.78
2010-05-26,2.21,29.76,80.15,8.53,100.78
2010-05-27,0.43,29.58,81.95,7.68,100.78
2010-05-28,0.35,29.71,83.0,6.43,100.84
2010-05-29,0.19,29.56,84.13,6.44,100.83
2010-05-30,0.17,29.52,80.35,6.89,100.88
2010-05-31,0.85,29.5,79.61,6.42,100.88
2010-06-01,3.37,29.56,80.01,5.29,100.88
2010-06-02,1.76,29.48,80.54,4.88,100.94
2010-06-03,3.65,29.29,82.93,6.0,101.03
2010-06-04,3.16,29.27,82.99,6.7,101.06
2010-06-05,15.35,29.57,81.47,8.14,100.91
2010-06-06,20.52,29.2,78.24,9.34,100.86
2010-06-07,20.88,29.41,79.05,8.71,100.76
2010-06-08,26.87,28.98,80.78,8.54,100.74
2010-06-09,28.12,29.11,80.09,9.07,100.64
2010-06-10,11.0,29.26,79.32,9.41,100.65
2010-06-11,10.15,28.99,80.67,8.96,100.67
2010-06-12,5.68,28.69,80.49,8.03,100.76
2010-06-13,5.77,28.66,82.89,5.35,100.84
2010-06-14,7.03,28.47,83.81,4.44,101.01
2010-06-15,6.85,28.01,84.74,3.75,101.02
2010-06-16,2.87,28.51,78.78,4.73,101.04
2010-06-17,7.5,28.02,80.97,6.71,101.08
2010-06-18,10.13,27.72,80.72,6.16,101.1
2010-06-19,1.99,27.88,81.36,4.84,101.0
2010-06-20,1.37,28.48,80.86,4.38,100.95
2010-06-21,5.16,28.62,82.66,5.84,100.91
2010-06-22,14.95,29.11,82.0,7.96,100.8
2010-06-23,13.08,29.3,80.03,9.23,100.76
2010-06-24,8.62,28.87,80.76,9.08,100.65
2010-06-25,7.41,28.66,82.87,6.63,100.58
2010-06-26,9.82,28.88,82.56,6.82,100.65
2010-06-27,12.87,29.11,80.62,7.14,100.76
2010-06-28,11.03,28.67,79.54,7.64,100.77
2010-06-29,21.38,28.78,81.47,8.02,100.76
2010-06-30,17.34,28.63,80.77,8.98,100.72
2010-07-01,10.55,28.82,79.49,9.2,100.69
2010-07-02,6.3,28.75,79.56,8.17,100.73
2010-07-03,5.24,28.59,82.05,6.34,100.76
2010-07-04,11.21,28.5,83.59,6.06,100.83
2010-07-05,9.37,27.88,86.65,5.08,100.84
2010-07-06,3.37,27.03,86.61,5.9,100.92
2010-07-07,1.19,27.51,85.65,5.05,100.97
2010-07-08,1.79,27.85,86.35,4.15,101.0
2010-07-09,1.71,27.88,85.56,4.41,100.95
2010-07-10,5.34,28.6,79.55,4.89,100.92
2010-07-11,6.33,28.59,82.49,5.67,101.01
2010-07-12,10.87,28.39,83.89,6.29,100.97
2010-07-13,9.99,28.38,82.56,6.95,100.9
2010-07-14,10.73,28.25,81.25,7.39,100.78
2010-07-15,18.79,28.25,82.73,6.6,100.63
2010-07-16,20.23,28.19,82.71,7.1,100.58
2010-07-17,18.47,28.27,82.69,7.81,100.68
2010-07-18,20.56,28.66,81.95,7.93,100.74
2010-07-19,28.69,28.39,82.13,7.95,100.75
2010-07-20,12.3,28.37,81.09,7.39,100.74
2010-07-21,6.02,28.51,82.44,6.27,100.77
2010-07-22,2.37,28.65,81.46,6.17,100.82
2010-07-23,7.86,28.44,84.62,7.01,100.82
2010-07-24,9.81,28.61,84.09,7.83,100.76
2010-07-25,13.75,28.72,81.03,8.89,100.72
2010-07-26,14.89,28.84,82.13,6.57,100.77
2010-07-27,16.95,28.23,82.98,5.84,100.85
2010-07-28,16.75,27.66,84.8,7.87,100.77
2010-07-29,24.8,28.13,82.47,7.39,100.74
2010-07-30,13.75,28.36,82.73,7.05,100.8
2010-07-31,13.71,28.52,82.22,6.1,100.87
2010-08-01,10.7,28.45,82.79,4.91,100.94
2010-08-02,24.83,28.15,81.96,6.5,100.93
2010-08-03,23.49,28.42,81.94,7.24,100.86
2010-08-04,5.95,28.75,81.21,7.93,100.81
2010-08-05,5.5,28.71,82.49,7.23,100.88
2010-08-06,3.35,28.59,83.12,7.56,100.96
2010-08-07,2.18,28.65,80.98,7.71,100.93
2010-08-08,5.06,28.56,83.21,7.13,100.79
2010-08-09,14.45,28.39,86.01,6.94,100.73
2010-08-10,13.97,28.48,83.08,7.2,100.64
2010-08-11,9.2,28.58,80.93,6.43,100.67
2010-08-12,4.98,28.71,83.49,6.26,100.68
2010-08-13,5.91,28.4,80.77,6.91,100.78
2010-08-14,8.75,28.21,82.62,7.25,100.78
2010-08-15,15.95,28.27,83.27,7.47,100.82
2010-08-16,10.05,27.98,82.67,8.16,100.88
2010-08-17,5.81,28.4,79.36,6.36,100.68
2010-08-18,7.93,28.37,83.03,4.98,100.57
2010-08-19,10.63,27.3,87.55,4.57,100.68
2010-08-20,4.06,27.09,87.59,4.68,100.7
2010-08-21,10.49,27.79,84.31,7.63,100.65
2010-08-22,3.35,28.44,80.57,7.76,100.63
2010-08-23,6.83,28.4,81.39,8.41,100.54
2010-08-24,11.28,28.31,84.48,8.64,100.47
2010-08-25,13.02,28.17,83.52,9.08,100.62
2010-08-26,4.2,28.1,80.69,7.71,100.85
2010-08-27,7.87,28.24,82.76,7.18,100.87
2010-08-28,9.0,28.27,83.09,7.54,100.86
2010-08-29,10.08,28.05,84.12,7.76,100.88
2010-08-30,8.53,27.88,82.82,8.1,100.9
2010-08-31,4.76,28.14,81.97,6.23,100.89
2010-09-01,4.33,28.08,83.2,4.89,100.83
2010-09-02,4.61,28.22,80.67,6.15,100.91
2010-09-03,2.48,28.07,81.47,7.68,100.89
2010-09-04,2.44,28.28,82.13,8.05,100.89
2010-09-05,2.13,28.34,81.54,6.61,100.97
2010-09-06,1.66,28.3,81.88,6.78,100.93
2010-09-07,2.41,28.41,81.25,6.33,100.8
2010-09-08,8.69,28.16,83.32,5.14,100.87
2010-09-09,15.76,27.66,80.38,4.24,101.0
2010-09-10,10.41,27.49,80.8,5.35,100.95
2010-09-11,6.93,27.75,81.17,5.06,100.87
2010-09-12,13.23,27.73,85.01,5.23,100.85
2010-09-13,11.53,27.57,87.32,6.1,100.81
2010-09-14,2.72,27.76,84.11,7.6,100.82
2010-09-15,2.96,27.92,83.27,6.82,100.83
2010-09-16,2.95,28.2,82.65,6.15,100.78
2010-09-17,4.9,28.33,83.31,6.23,100.71
2010-09-18,4.59,28.38,84.18,5.79,100.65
2010-09-19,3.55,28.35,83.09,5.21,100.65
2010-09-20,2.92,28.1,81.96,4.7,100.71
2010-09-21,3.01,27.49,86.33,4.59,100.83
2010-09-22,3.5,27.29,85.8,3.59,100.86
2010-09-23,9.55,26.78,87.23,3.57,100.8
2010-09-24,10.56,27.72,84.18,6.57,100.79
2010-09-25,21.78,27.16,84.2,4.08,100.87
2010-09-26,9.87,26.65,83.69,1.76,100.94
2010-09-27,3.96,27.05,82.41,1.67,100.97
2010-09-28,7.02,27.06,82.62,2.58,100.97
2010-09-29,6.28,26.66,80.58,1.45,100.87
2010-09-30,4.15,27.7,78.61,3.73,100.74
2010-10-01,7.5,27.88,82.29,3.97,100.64
2010-10-02,8.97,27.37,83.86,2.01,100.61
2010-10-03,6.72,27.35,83.36,2.29,100.62
2010-10-04,10.15,27.77,85.69,5.12,100.53
2010-10-05,16.66,28.9,81.01,7.83,100.44
2010-10-06,20.48,28.74,81.08,8.42,100.55
2010-10-07,11.14,28.48,82.68,8.16,100.69
2010-10-08,21.37,28.69,81.3,7.96,100.82
2010-10-09,18.49,28.56,82.66,8.22,100.86
2010-10-10,26.36,28.52,83.5,8.16,100.85
2010-10-11,28.05,28.33,86.19,6.92,100.95
2010-10-12,22.98,28.4,84.15,7.1,100.99
2010-10-13,9.34,28.33,82.48,7.49,100.84
2010-10-14,2.55,28.35,80.84,7.96,100.75
2010-10-15,2.37,28.46,80.42,6.93,100.79
2010-10-16,0.89,28.23,79.77,5.74,100.76
2010-10-17,2.04,28.3,80.43,5.41,100.81
2010-10-18,1.34,28.19,80.61,5.26,100.89
2010-10-19,0.48,27.84,82.1,4.31,100.95
2010-10-20,0.25,27.94,80.16,4.48,100.96
2010-10-21,0.09,27.74,80.18,5.49,100.85
2010-10-22,0.03,28.28,77.67,6.41,100.76
2010-10-23,0.46,28.26,77.11,5.4,100.84
2010-10-24,0.5,28.08,78.54,4.35,100.82
2010-10-25,2.41,27.88,79.94,3.53,100.88
2010-10-26,4.94,27.59,80.52,1.45,100.96
2010-10-27,4.1,26.59,81.52,1.46,101.05
2010-10-28,7.58,26.4,83.55,2.81,101.0
2010-10-29,10.86,26.48,82.47,2.3,100.92
2010-10-30,15.57,27.33,84.15,5.46,101.03
2010-10-31,8.43,27.08,84.13,4.18,101.08
2010-11-01,4.48,27.5,78.92,3.89,100.9
2010-11-02,8.0,26.42,86.74,4.44,100.94
2010-11-03,12.21,26.81,82.87,4.93,100.96
2010-11-04,80.55,27.29,88.92,8.33,100.59
2010-11-05,22.52,27.47,84.45,13.25,100.22
2010-11-06,8.99,28.02,78.01,9.48,100.59
2010-11-07,6.73,28.1,81.61,6.11,100.78
2010-11-08,10.09,27.59,86.16,3.97,100.95
2010-11-09,7.24,27.15,84.7,2.78,101.17
2010-11-10,19.54,26.35,85.4,3.1,101.21
2010-11-11,11.85,26.36,79.13,3.26,101.15
2010-11-12,2.11,27.37,76.91,3.6,100.91
2010-11-13,3.28,26.9,80.87,2.3,100.84
2010-11-14,6.54,27.27,79.65,1.92,100.99
2010-11-15,6.26,27.26,78.01,1.67,100.99
2010-11-16,1.93,27.0,81.13,2.48,100.92
2010-11-17,5.23,26.83,85.33,4.2,100.94
2010-11-18,9.17,27.01,85.23,4.78,100.97
2010-11-19,8.14,26.94,85.34,3.92,100.93
2010-11-20,9.71,26.87,86.53,3.98,100.75
2010-11-21,11.16,26.82,85.62,3.08,100.72
2010-11-22,15.11,26.9,87.4,5.81,100.66
2010-11-23,10.74,27.17,84.66,4.05,100.67
2010-11-24,5.54,27.66,84.04,4.54,100.76
2010-11-25,3.4,26.82,85.91,2.29,100.84
2010-11-26,5.61,26.98,83.21,2.09,100.76
2010-11-27,9.85,27.05,85.28,2.84,100.74
2010-11-28,8.15,27.33,82.76,4.34,100.85
2010-11-29,14.23,27.25,85.38,5.6,100.78
2010-11-30,19.97,27.6,84.67,6.09,100.65
2010-12-01,17.13,26.92,86.96,4.64,100.67
2010-12-02,32.52,27.2,87.83,5.96,100.6
2010-12-03,51.77,27.43,88.55,8.0,100.49
2010-12-04,13.74,27.15,86.58,6.58,100.48
2010-12-05,19.7,27.54,86.41,7.17,100.4
2010-12-06,17.32,27.53,83.88,5.72,100.55
2010-12-07,17.29,27.04,86.43,4.08,100.7
2010-12-08,10.03,26.87,83.44,4.53,100.82
2010-12-09,9.73,27.11,82.86,4.0,100.91
2010-12-10,15.1,27.37,82.11,6.68,100.92
2010-12-11,16.61,27.58,83.5,6.3,100.76
2010-12-12,6.55,26.87,84.87,3.93,100.71
2010-12-13,0.96,26.91,83.24,3.59,100.82
2010-12-14,0.13,27.58,73.59,4.43,100.92
2010-12-15,0.0,27.26,72.38,4.61,100.94
2010-12-16,0.92,26.63,80.08,4.51,100.93
2010-12-17,1.8,26.35,82.74,4.02,100.95
2010-12-18,1.5,26.59,80.8,3.25,100.94
2010-12-19,9.32,27.39,78.29,4.8,101.0
2010-12-20,16.89,26.63,83.32,5.97,101.1
2010-12-21,8.63,26.61,84.81,4.6,100.91
2010-12-22,11.67,27.02,81.48,4.36,100.72
2010-12-23,36.37,26.78,85.88,5.88,100.77
2010-12-24,20.02,26.36,87.4,3.77,100.85
2010-12-25,10.47,26.32,86.29,4.57,100.82
2010-12-26,17.95,26.44,84.7,3.99,100.84
2010-12-27,10.49,26.82,83.43,4.99,100.85
2010-12-28,6.87,27.65,79.74,7.22,100.82
2010-12-29,8.11,27.77,80.47,7.06,100.84
2010-12-30,9.91,27.6,81.24,6.53,100.88
2010-12-31,19.19,27.24,80.31,6.39,100.86
2011-01-01,11.42,26.36,84.69,4.87,100.73
2011-01-02,17.39,26.69,86.1,5.19,100.66
2011-01-03,14.65,27.25,84.25,6.49,100.67
2011-01-04,13.87,27.26,84.34,6.61,100.7
2011-01-05,17.95,26.85,85.92,7.51,100.72
2011-01-06,23.35,26.73,86.48,5.54,100.76
2011-01-07,18.5,26.58,86.77,4.34,100.75
2011-01-08,6.97,27.24,81.06,7.48,100.71
2011-01-09,25.64,26.69,82.74,6.8,100.83
2011-01-10,7.59,26.54,85.51,5.7,100.84
2011-01-11,4.2,26.88,83.03,5.83,100.82
2011-01-12,1.07,27.23,79.66,3.48,100.76
2011-01-13,0.06,26.96,84.11,6.28,100.76
2011-01-14,0.14,27.17,81.58,4.19,100.9
2011-01-15,0.37,27.05,83.52,5.0,101.03
2011-01-16,3.33,26.99,83.02,4.7,101.0
2011-01-17,3.35,26.78,80.21,4.28,101.05
2011-01-18,0.62,26.39,76.71,4.97,101.07
2011-01-19,0.0,26.41,68.72,4.17,101.04
2011-01-20,1.66,27.22,67.3,4.66,101.06
2011-01-21,1.54,27.06,73.11,6.32,101.03
2011-01-22,0.16,27.26,67.56,6.01,101.11
2011-01-23,1.53,27.31,74.31,6.4,101.13
2011-01-24,4.75,27.47,79.63,7.0,101.07
2011-01-25,5.85,27.73,80.95,7.53,101.02
2011-01-26,6.84,27.76,80.91,7.31,101.09
2011-01-27,17.08,27.27,83.65,7.55,101.13
2011-01-28,13.84,27.01,86.16,6.41,101.01
2011-01-29,31.72,26.66,84.75,6.91,100.99
2011-01-30,13.88,27.62,81.41,7.53,100.94
2011-01-31,19.46,27.61,82.47,6.22,100.99
2011-02-01,47.78,26.39,87.03,4.26,101.02
2011-02-02,4.47,26.25,87.41,4.77,101.06
2011-02-03,5.29,26.79,86.3,5.89,101.02
2011-02-04,4.76,27.16,81.94,4.55,101.03
2011-02-05,2.36,27.23,84.89,5.63,100.93
2011-02-06,1.76,27.46,83.8,5.01,100.93
2011-02-07,1.25,27.0,83.0,3.46,100.92
2011-02-08,1.19,26.77,80.8,2.54,100.76
2011-02-09,0.71,27.11,80.89,4.44,100.68
2011-02-10,5.14,27.34,82.86,5.98,100.8
2011-02-11,2.79,27.26,79.6,6.68,100.92
2011-02-12,12.55,27.17,76.99,6.02,100.95
2011-02-13,24.46,27.13,83.23,6.73,100.83
2011-02-14,15.53,27.31,84.45,5.25,100.82
2011-02-15,2.77,27.41,83.68,4.64,100.95
2011-02-16,0.51,27.31,83.58,3.57,101.07
2011-02-17,0.56,27.23,80.41,2.29,101.07
2011-02-18,1.72,27.28,79.99,1.98,101.04
2011-02-19,1.85,28.11,79.05,4.36,101.13
2011-02-20,0.17,27.85,78.33,4.34,101.18
2011-02-21,0.12,27.46,78.34,4.14,101.12
2011-02-22,0.02,27.46,80.03,4.53,101.08
2011-02-23,2.5,27.78,78.33,6.13,101.11
2011-02-24,3.46,27.45,80.2,6.01,101.02
2011-02-25,11.91,27.23,82.09,4.63,100.85
2011-02-26,15.91,26.31,85.12,3.65,100.85
2011-02-27,20.73,26.97,86.34,5.53,100.93
2011-02-28,9.07,27.4,84.28,5.45,100.94
2011-03-01,4.33,27.63,82.08,4.3,100.98
2011-03-02,1.21,27.87,78.04,3.56,100.93
2011-03-03,0.51,27.87,77.87,3.23,100.98
2011-03-04,0.2,27.46,77.65,2.83,100.98
2011-03-05,0.09,27.44,77.96,2.94,100.97
2011-03-06,0.11,27.72,79.27,3.6,101.04
2011-03-07,4.59,27.8,79.19,3.67,101.07
2011-03-08,0.23,27.7,77.95,3.59,101.02
2011-03-09,0.26,27.6,76.66,3.68,100.98
2011-03-10,13.56,27.27,81.09,3.72,100.97
2011-03-11,26.58,26.62,86.63,4.01,100.85
2011-03-12,2.98,27.54,79.99,4.29,100.85
2011-03-13,0.75,27.73,73.95,2.43,100.9
2011-03-14,2.05,27.4,78.98,3.62,100.85
2011-03-15,5.24,27.48,79.75,3.25,100.77
2011-03-16,7.75,27.81,78.77,3.5,100.69
2011-03-17,10.14,27.61,81.8,4.11,100.84
2011-03-18,4.05,27.88,78.57,2.73,100.84
2011-03-19,13.98,27.86,82.09,3.99,100.8
2011-03-20,8.83,27.24,83.84,3.2,100.86
2011-03-21,6.73,27.41,80.5,2.45,100.98
2011-03-22,5.49,27.45,77.99,1.73,101.02
2011-03-23,4.67,27.62,76.54,1.59,101.0
2011-03-24,8.73,26.85,78.67,1.78,101.07
2011-03-25,6.77,26.66,80.64,2.56,101.07
2011-03-26,3.63,27.39,73.7,3.66,101.05
2011-03-27,2.89,27.69,77.38,2.88,100.99
2011-03-28,2.18,28.02,77.27,2.96,100.95
2011-03-29,1.68,28.13,76.69,3.31,101.02
2011-03-30,0.66,28.45,71.57,3.04,101.05
2011-03-31,0.48,27.96,76.51,2.62,101.06
2011-04-01,0.23,27.79,76.06,2.85,101.05
2011-04-02,0.3,27.95,77.62,3.08,101.06
2011-04-03,0.35,27.7,76.36,3.11,101.11
2011-04-04,0.38,27.59,75.9,2.54,101.08
2011-04-05,0.33,27.5,74.3,2.15,101.12
2011-04-06,0.25,27.8,72.23,2.42,101.12
2011-04-07,0.13,27.96,73.7,1.95,101.13
2011-04-08,0.01,28.16,71.54,1.83,101.13
2011-04-09,0.81,28.46,74.19,2.53,101.16
2011-04-10,0.8,28.14,78.54,2.57,101.16
2011-04-11,1.99,28.02,78.81,2.49,101.05
2011-04-12,2.51,27.96,78.73,1.88,101.0
2011-04-13,2.03,27.48,80.85,2.0,101.07
2011-04-14,1.65,27.54,75.7,2.24,100.97
2011-04-15,1.73,27.67,74.48,1.95,100.87
2011-04-16,2.22,28.07,76.11,1.73,100.94
2011-04-17,1.82,28.23,74.61,1.3,100.99
2011-04-18,2.85,28.11,76.51,1.43,100.86
2011-04-19,4.79,28.23,80.5,3.31,100.82
2011-04-20,3.46,28.43,76.54,2.0,100.86
2011-04-21,3.45,28.32,76.64,1.24,100.9
2011-04-22,2.94,28.38,75.89,0.82,100.85
2011-04-23,5.16,28.28,76.36,1.38,100.83
2011-04-24,4.38,28.27,76.79,2.13,100.82
2011-04-25,3.28,28.06,78.59,2.32,100.83
2011-04-26,9.41,27.92,82.44,3.56,100.83
2011-04-27,12.02,28.2,82.86,4.5,100.76
2011-04-28,17.91,28.18,83.4,6.45,100.69
2011-04-29,13.83,28.42,82.0,6.89,100.61
2011-04-30,10.46,28.88,78.99,5.9,100.68
2011-05-01,8.12,28.65,74.87,5.49,100.83
2011-05-02,5.38,29.1,72.78,5.84,100.8
2011-05-03,6.38,29.04,77.19,5.46,100.74
2011-05-04,11.46,29.04,78.39,5.76,100.75
2011-05-05,8.2,28.73,79.83,6.24,100.78
2011-05-06,8.95,28.89,79.32,6.27,100.87
2011-05-07,10.56,29.02,81.68,6.75,100.79
2011-05-08,19.93,29.12,82.05,8.11,100.72
2011-05-09,13.16,29.17,82.73,7.79,100.82
2011-05-10,7.05,29.11,81.33,7.08,100.87
2011-05-11,1.23,28.57,83.61,5.82,100.87
2011-05-12,0.0,28.12,84.78,4.54,100.92
2011-05-13,0.0,28.03,83.13,3.63,100.89
2011-05-14,0.0,28.2,83.22,4.07,100.88
2011-05-15,0.0,28.48,80.38,3.74,100.98
2011-05-16,0.0,28.21,80.25,2.61,101.1
2011-05-17,0.0,28.0,78.57,2.11,101.1
2011-05-18,0.0,28.23,74.33,2.05,101.08
2011-05-19,0.0,28.14,82.0,3.46,101.04
2011-05-20,0.0,28.65,82.93,5.06,100.9
2011-05-21,0.31,28.98,81.22,5.28,100.84
2011-05-22,0.09,28.62,80.57,4.43,100.89
2011-05-23,0.05,28.63,79.34,3.68,100.91
2011-05-24,0.08,28.53,80.69,4.24,100.86
2011-05-25,0.12,28.39,82.79,4.14,100.8
2011-05-26,1.45,28.78,80.96,4.87,100.77
2011-05-27,2.38,28.76,85.42,5.12,100.75
2011-05-28,2.19,28.94,82.48,6.17,100.76
2011-05-29,3.25,29.38,79.58,6.61,100.8
2011-05-30,2.61,29.58,79.38,7.54,100.77
2011-05-31,9.74,29.52,80.03,8.28,100.69
