date,PRECTOTCORR,T2M,RH2M,WS2M,PS
2015-03-08,4.41,20.16,54.08,1.61,99.04
2015-03-09,2.32,16.15,47.22,2.41,99.54
2015-03-10,0.0,16.54,47.63,2.32,99.51
2015-03-11,0.0,18.59,36.23,1.79,99.34
2015-03-12,0.0,21.21,38.12,1.74,99.29
2015-03-13,0.23,21.59,49.15,1.22,99.03
2015-03-14,0.31,22.21,54.78,1.18,99.11
2015-03-15,6.41,18.91,72.64,3.31,99.14
2015-03-16,5.65,19.28,72.76,1.84,99.26
2015-03-17,0.0,20.14,58.38,2.51,99.21
2015-03-18,0.0,19.76,53.11,2.96,98.93
2015-03-19,0.0,20.42,43.09,1.85,99.04
2015-03-20,0.0,22.34,36.16,1.74,99.09
2015-03-21,0.0,23.63,38.75,1.78,99.12
2015-03-22,0.0,24.59,44.46,2.53,98.86
2015-03-23,0.0,25.01,42.03,2.26,98.62
2015-03-24,0.0,27.15,29.79,1.17,98.66
2015-03-25,0.0,27.91,30.21,0.9,98.84
2015-03-26,0.0,27.71,36.78,1.27,98.93
2015-03-27,0.0,27.68,35.96,1.93,98.89
2015-03-28,0.0,27.63,29.79,1.74,98.66
2015-03-29,5.23,24.35,40.5,2.16,98.51
2015-03-30,6.27,21.83,68.02,2.91,98.69
2015-03-31,0.01,24.69,57.66,1.49,98.69
2015-04-01,0.15,26.64,44.99,1.32,98.45
2015-04-02,0.07,27.81,40.13,1.31,98.14
2015-04-03,5.93,24.91,52.74,2.15,98.02
2015-04-04,16.39,21.05,72.93,1.17,98.14
2015-04-05,0.0,22.89,57.56,0.97,98.37
2015-04-06,0.0,24.24,41.36,1.59,98.44
2015-04-07,0.04,25.5,38.53,0.9,98.59
2015-04-08,0.25,25.1,42.84,1.61,98.78
2015-04-09,0.0,24.75,41.71,2.4,98.65
2015-04-10,0.0,25.8,39.39,2.19,98.51
2015-04-11,0.0,28.47,31.36,1.03,98.52
2015-04-12,5.35,26.52,44.0,1.24,98.86
2015-04-13,1.63,23.96,60.72,1.9,99.06
2015-04-14,0.44,25.23,54.6,1.26,98.99
2015-04-15,1.06,26.56,51.17,1.21,98.96
2015-04-16,0.09,27.36,48.23,1.46,99.03
2015-04-17,0.03,27.61,43.56,3.09,98.46
2015-04-18,0.0,30.0,37.8,2.73,97.92
2015-04-19,0.0,31.85,33.5,1.6,98.07
2015-04-20,0.01,31.42,32.27,1.93,98.29
2015-04-21,0.0,30.13,31.3,2.62,98.2
2015-04-22,0.0,29.57,27.18,2.64,98.0
2015-04-23,0.0,30.9,24.31,1.55,98.09
2015-04-24,0.0,33.69,17.76,0.68,98.15
2015-04-25,0.0,32.41,20.61,1.34,98.19
2015-04-26,0.01,28.83,43.9,2.65,98.51
2015-04-27,0.46,30.26,40.22,2.34,98.39
2015-04-28,3.02,31.56,41.71,1.58,98.16
2015-04-29,0.02,32.18,31.01,1.09,98.18
2015-04-30,0.0,32.23,30.15,1.87,98.15
2015-05-01,0.46,31.35,32.86,1.23,98.21
2015-05-02,0.11,31.28,30.17,1.56,98.27
2015-05-03,0.0,31.81,21.83,1.29,98.36
2015-05-04,0.0,32.98,18.21,1.21,98.36
2015-05-05,0.0,32.42,20.49,1.88,98.15
2015-05-06,0.0,33.6,15.9,3.6,97.9
2015-05-07,0.0,34.61,15.73,3.7,98.01
2015-05-08,0.0,34.67,15.84,3.12,98.0
2015-05-09,0.0,34.92,22.1,1.96,97.91
2015-05-10,0.0,35.4,22.23,1.8,97.87
2015-05-11,0.01,36.38,21.17,1.35,98.0
2015-05-12,0.61,35.39,24.32,1.12,98.13
2015-05-13,0.43,34.14,26.89,1.62,98.19
2015-05-14,1.04,33.0,27.4,1.51,98.35
2015-05-15,0.4,33.45,28.52,2.52,98.28
2015-05-16,2.3,34.35,26.33,0.99,98.05
2015-05-17,0.0,34.73,23.54,1.64,97.84
2015-05-18,0.0,37.02,20.02,1.41,97.73
2015-05-19,0.0,38.28,16.92,2.43,97.75
2015-05-20,1.53,36.09,17.14,4.2,97.89
2015-05-21,0.0,36.47,15.53,4.11,97.74
2015-05-22,0.0,37.27,15.6,3.82,97.55
2015-05-23,0.0,37.11,13.32,4.24,97.38
2015-05-24,0.17,37.6,12.83,2.53,97.42
2015-05-25,0.0,37.39,11.1,2.69,97.44
2015-05-26,0.31,36.83,10.41,3.84,97.6
2015-05-27,0.06,35.11,5.91,3.35,97.8
2015-05-28,0.0,35.3,9.12,2.61,97.71
2015-05-29,0.01,36.73,19.41,2.86,97.79
2015-05-30,0.0,36.96,19.94,2.94,97.9
2015-05-31,0.0,36.86,19.46,2.68,97.74
2015-06-01,0.38,35.93,17.44,1.55,97.72
2015-06-02,1.14,34.84,25.75,2.22,97.96
2015-06-03,0.44,35.07,22.55,1.25,97.99
2015-06-04,0.38,35.32,22.1,1.75,98.08
2015-06-05,0.1,35.16,23.04,2.1,98.04
2015-06-06,0.0,35.34,22.92,2.57,97.81
2015-06-07,0.0,36.5,20.99,2.48,97.67
2015-06-08,0.0,38.25,15.93,2.74,97.6
2015-06-09,0.0,39.17,17.4,4.38,97.54
2015-06-10,0.0,36.94,28.88,5.72,97.66
2015-06-11,0.5,37.54,26.36,4.5,97.69
2015-06-12,0.0,37.42,30.43,3.82,97.58
2015-06-13,17.22,34.92,38.4,2.14,97.52
2015-06-14,1.97,33.34,41.4,1.66,97.61
2015-06-15,0.01,34.0,41.44,1.49,97.63
2015-06-16,0.0,34.27,39.89,1.3,97.65
2015-06-17,0.0,35.21,34.04,1.44,97.53
2015-06-18,0.16,36.48,27.94,0.95,97.47
2015-06-19,0.03,37.43,24.54,1.48,97.39
2015-06-20,0.73,37.04,33.33,2.09,97.42
2015-06-21,6.06,35.87,39.34,1.52,97.43
2015-06-22,1.1,35.37,41.82,1.06,97.25
2015-06-23,2.29,36.54,36.13,1.09,97.16
2015-06-24,0.88,34.75,35.92,1.85,97.25
2015-06-25,37.14,28.15,70.72,2.18,97.21
2015-06-26,0.0,32.14,45.71,3.18,97.2
2015-06-27,0.09,33.22,50.18,3.61,97.34
2015-06-28,0.0,34.63,42.43,2.6,97.68
2015-06-29,2.3,33.99,44.21,1.61,98.0
2015-06-30,23.91,32.42,56.14,0.92,97.95
2015-07-01,7.07,32.91,53.1,1.13,97.88
2015-07-02,0.21,33.18,47.9,1.84,97.85
2015-07-03,0.31,34.64,45.94,3.18,97.67
2015-07-04,0.24,35.16,44.58,3.77,97.49
2015-07-05,11.07,34.77,52.07,2.86,97.25
2015-07-06,15.92,32.65,59.65,1.98,97.37
2015-07-07,12.8,32.06,59.36,0.52,97.45
2015-07-08,5.99,32.38,57.21,0.66,97.51
2015-07-09,3.88,32.35,57.66,1.04,97.51
2015-07-10,39.58,29.55,72.84,1.96,97.47
2015-07-11,88.39,28.07,83.68,2.59,97.63
2015-07-12,14.58,28.23,84.73,3.24,97.59
2015-07-13,2.7,28.8,81.41,1.33,97.74
2015-07-14,0.79,29.63,75.47,2.48,97.54
2015-07-15,0.32,30.34,71.28,3.76,97.14
2015-07-16,0.23,30.64,68.61,2.89,97.09
2015-07-17,1.87,30.3,73.01,0.99,97.36
2015-07-18,1.8,30.82,71.25,0.88,97.5
2015-07-19,2.12,29.82,73.89,0.74,97.5
2015-07-20,2.53,29.73,74.55,0.66,97.55
2015-07-21,1.53,30.32,74.48,1.3,97.72
2015-07-22,0.75,29.93,77.49,1.46,97.81
2015-07-23,0.02,30.02,77.08,1.87,97.87
2015-07-24,0.25,30.15,73.64,1.71,97.83
2015-07-25,5.96,30.17,72.54,1.77,97.64
2015-07-26,2.31,29.36,76.13,3.74,97.55
2015-07-27,1.11,29.31,75.26,3.15,97.65
2015-07-28,0.05,29.28,68.73,2.78,97.69
2015-07-29,0.1,29.01,71.34,2.92,97.48
2015-07-30,0.06,30.35,68.04,2.48,97.46
2015-07-31,5.45,29.58,70.69,2.4,97.58
2015-08-01,1.41,29.27,71.7,1.87,97.91
2015-08-02,6.3,28.98,70.87,1.04,98.06
2015-08-03,0.05,28.81,73.28,1.22,97.94
2015-08-04,0.03,31.78,59.94,1.08,97.72
2015-08-05,6.08,32.46,60.28,0.95,97.53
2015-08-06,7.19,31.91,64.01,1.38,97.49
2015-08-07,10.4,30.7,71.19,1.59,97.66
2015-08-08,22.71,29.76,76.37,1.72,97.82
2015-08-09,24.49,28.2,82.51,1.82,97.65
2015-08-10,7.23,30.43,69.25,1.0,97.68
2015-08-11,11.25,29.89,75.39,1.16,97.96
2015-08-12,3.86,29.7,76.23,0.85,98.03
2015-08-13,1.19,30.42,70.9,0.68,97.94
2015-08-14,1.66,30.97,73.42,0.66,97.86
2015-08-15,16.96,30.18,77.49,0.94,97.92
2015-08-16,7.79,29.2,81.09,1.22,97.99
2015-08-17,1.93,29.81,75.36,1.37,97.87
2015-08-18,3.97,30.22,74.1,1.88,97.89
2015-08-19,8.02,29.33,75.38,3.0,97.92
2015-08-20,4.02,28.9,74.58,3.05,97.85
2015-08-21,12.68,28.41,75.86,2.49,97.81
2015-08-22,4.86,28.44,73.38,2.28,97.76
2015-08-23,30.19,28.02,80.34,2.09,97.81
2015-08-24,1.85,28.0,78.91,2.52,97.9
2015-08-25,0.0,28.34,73.54,2.67,97.82
2015-08-26,0.01,28.67,71.78,2.33,97.84
2015-08-27,10.03,29.05,69.88,1.35,97.92
2015-08-28,0.01,29.6,68.29,1.67,97.95
2015-08-29,5.38,29.47,70.99,1.93,97.84
2015-08-30,0.0,29.46,68.83,2.31,97.82
2015-08-31,0.78,28.7,66.0,2.74,97.9
2015-09-01,0.01,28.63,60.38,2.94,97.79
2015-09-02,0.01,28.29,58.17,2.66,97.84
2015-09-03,0.79,28.34,58.59,2.25,98.19
2015-09-04,0.01,28.1,53.54,2.21,98.49
2015-09-05,0.0,28.1,51.1,2.54,98.43
2015-09-06,0.0,28.6,50.86,2.43,98.34
2015-09-07,0.0,28.95,52.16,2.32,98.26
2015-09-08,0.0,29.19,51.16,2.83,98.24
2015-09-09,0.0,29.28,48.71,2.87,98.22
2015-09-10,0.0,29.13,46.31,2.39,98.36
2015-09-11,0.0,29.26,46.92,1.99,98.3
2015-09-12,0.07,30.55,43.63,1.1,98.3
2015-09-13,1.29,31.08,43.47,0.77,98.34
2015-09-14,0.08,31.81,38.72,1.13,98.09
2015-09-15,0.0,31.83,37.36,1.06,98.07
2015-09-16,1.5,31.16,42.25,0.77,98.05
2015-09-17,0.0,32.06,43.6,0.72,98.12
2015-09-18,11.66,29.72,58.25,1.51,98.19
2015-09-19,3.31,29.97,65.12,1.76,98.06
2015-09-20,19.61,30.84,63.97,0.84,97.95
2015-09-21,6.22,30.56,62.78,0.75,97.93
2015-09-22,5.38,29.99,64.65,2.2,97.92
2015-09-23,0.62,27.63,65.38,2.72,98.27
2015-09-24,0.0,26.77,49.99,2.61,98.18
2015-09-25,0.0,26.63,44.84,2.07,98.05
2015-09-26,0.0,28.21,46.05,1.68,98.19
2015-09-27,0.01,28.33,48.3,1.41,98.37
2015-09-28,0.0,27.93,47.6,1.57,98.51
2015-09-29,0.0,27.13,44.3,1.96,98.68
2015-09-30,0.0,26.96,44.65,2.4,98.78
2015-10-01,0.0,27.23,40.67,1.67,98.84
2015-10-02,0.0,27.03,38.82,1.74,98.76
2015-10-03,0.0,27.97,35.79,1.58,98.51
2015-10-04,0.0,28.27,35.75,1.09,98.58
2015-10-05,0.0,29.61,35.18,0.91,98.6
2015-10-06,0.0,28.34,40.94,1.64,98.55
2015-10-07,0.0,27.83,45.07,1.76,98.58
2015-10-08,0.0,27.84,43.8,1.94,98.46
2015-10-09,0.0,28.24,38.83,2.07,98.12
2015-10-10,0.0,28.39,35.41,2.2,98.13
2015-10-11,0.0,28.7,38.05,1.98,98.46
2015-10-12,0.0,28.66,39.86,1.23,98.66
2015-10-13,0.75,28.2,46.2,1.01,98.75
2015-10-14,0.95,27.23,48.75,1.31,98.95
2015-10-15,0.22,27.16,47.99,0.99,99.02
2015-10-16,0.0,28.09,40.1,1.08,99.01
2015-10-17,0.01,27.51,41.38,1.25,98.91
2015-10-18,0.0,28.4,39.24,0.95,98.95
2015-10-19,0.0,29.11,35.46,1.09,98.88
2015-10-20,0.0,28.34,38.01,1.52,98.66
2015-10-21,0.44,25.53,43.82,1.63,98.75
2015-10-22,0.02,23.64,35.83,1.88,98.84
2015-10-23,0.0,23.65,31.16,1.88,98.82
2015-10-24,0.0,25.33,30.78,1.2,98.76
2015-10-25,0.0,25.23,32.81,1.51,98.94
2015-10-26,0.03,24.61,36.48,1.43,99.07
2015-10-27,0.46,23.48,42.53,1.62,99.07
2015-10-28,7.39,19.16,64.59,1.74,99.16
2015-10-29,0.0,21.08,57.25,0.92,99.28
2015-10-30,1.0,22.0,47.99,1.2,99.29
2015-10-31,0.0,22.86,40.64,1.09,99.23
2015-11-01,0.0,22.95,41.23,0.91,99.26
2015-11-02,0.0,23.31,43.18,1.09,99.22
2015-11-03,0.0,23.89,44.47,1.12,99.09
2015-11-04,0.0,24.64,41.71,0.81,98.89
2015-11-05,0.77,24.93,41.5,0.95,98.85
2015-11-06,0.01,24.05,41.03,1.18,98.89
2015-11-07,0.0,22.38,41.75,1.01,99.08
2015-11-08,0.02,22.26,44.41,1.24,99.23
2015-11-09,0.0,23.55,44.2,1.16,99.12
2015-11-10,0.0,23.48,46.27,1.3,98.97
2015-11-11,0.0,22.25,39.76,2.76,99.01
2015-11-12,0.0,21.69,42.43,2.38,99.12
2015-11-13,0.0,22.37,42.78,2.41,99.08
2015-11-14,0.0,22.78,50.59,2.09,98.84
2015-11-15,0.0,23.53,40.31,1.25,98.82
2015-11-16,0.0,21.67,41.01,1.94,98.87
2015-11-17,0.0,19.34,27.78,2.22,98.92
2015-11-18,0.0,18.67,29.84,1.84,99.19
2015-11-19,0.0,18.87,29.49,1.34,99.35
2015-11-20,0.0,19.57,29.45,1.17,99.22
2015-11-21,0.0,19.93,34.37,1.1,99.12
2015-11-22,0.0,19.99,31.29,1.44,99.08
2015-11-23,0.0,19.82,27.84,1.25,99.16
2015-11-24,0.0,19.19,32.04,1.98,99.18
2015-11-25,0.0,20.32,29.82,2.82,99.06
2015-11-26,0.11,20.96,33.03,1.23,98.95
2015-11-27,0.11,20.68,47.67,1.1,98.71
2015-11-28,0.0,20.37,52.14,1.41,99.06
2015-11-29,0.0,19.69,37.87,1.16,99.38
2015-11-30,0.0,20.18,38.77,1.19,99.32
2015-12-01,0.34,20.37,39.84,1.29,99.12
2015-12-02,1.19,18.1,43.29,1.7,99.18
2015-12-03,0.0,18.21,41.63,2.43,99.2
2015-12-04,0.0,18.16,35.83,2.19,99.06
2015-12-05,0.0,18.95,28.37,1.3,99.14
2015-12-06,0.0,19.21,24.43,0.79,99.19
2015-12-07,0.0,19.66,27.09,1.03,99.28
2015-12-08,0.0,20.13,28.01,0.88,99.15
2015-12-09,0.0,18.52,31.57,1.54,99.15
2015-12-10,0.0,18.88,32.99,1.69,98.87
2015-12-11,0.03,18.08,36.71,1.76,98.68
2015-12-12,0.0,14.89,31.61,2.22,98.93
2015-12-13,0.0,13.7,28.44,1.94,99.13
2015-12-14,0.0,13.11,26.99,2.46,99.25
2015-12-15,0.0,12.97,21.62,2.38,99.16
2015-12-16,0.0,14.98,18.58,0.96,99.14
2015-12-17,0.0,14.84,18.46,1.05,99.17
2015-12-18,0.0,12.72,22.98,2.26,99.36
2015-12-19,0.0,13.97,20.93,1.63,99.44
2015-12-20,0.0,14.01,20.22,0.97,99.42
2015-12-21,0.0,12.84,26.35,1.34,99.43
2015-12-22,0.0,13.23,30.39,1.14,99.61
2015-12-23,0.0,12.19,29.34,1.58,99.59
2015-12-24,0.0,12.35,28.11,2.55,99.64
2015-12-25,0.0,11.12,22.33,2.26,99.71
2015-12-26,0.0,14.0,16.66,2.52,99.55
2015-12-27,0.0,16.15,18.21,2.41,99.58
2015-12-28,0.0,17.69,30.0,2.78,99.6
2015-12-29,0.0,17.61,30.47,2.86,99.38
2015-12-30,0.0,16.7,24.76,1.57,99.32
2015-12-31,0.0,15.62,28.02,1.46,99.56
2016-01-01,0.0,16.25,22.58,1.46,99.66
2016-01-02,0.0,15.19,21.66,1.57,99.66
2016-01-03,0.0,15.4,19.74,2.08,99.41
2016-01-04,0.0,17.38,26.75,0.79,99.47
2016-01-05,0.0,20.21,26.43,0.84,99.29
2016-01-06,0.0,18.48,34.4,1.38,99.25
2016-01-07,0.0,18.62,35.54,0.93,99.4
2016-01-08,0.0,18.51,37.95,2.37,99.33
2016-01-09,0.0,15.17,36.47,3.02,99.12
2016-01-10,0.0,16.05,35.81,1.46,99.28
2016-01-11,0.0,17.89,31.98,0.74,99.32
2016-01-12,0.0,16.95,31.22,1.51,99.11
2016-01-13,0.0,16.19,35.43,1.34,99.03
2016-01-14,0.0,14.41,36.5,1.55,99.18
2016-01-15,0.0,13.27,42.49,1.71,99.16
2016-01-16,0.0,12.97,42.56,2.13,98.98
2016-01-17,0.0,13.87,33.41,1.0,99.12
2016-01-18,0.0,14.03,29.39,1.15,99.05
2016-01-19,0.03,12.98,29.92,1.23,99.05
2016-01-20,0.0,11.59,36.96,1.53,99.31
2016-01-21,0.0,11.56,28.96,1.9,99.46
2016-01-22,0.0,12.98,21.73,1.28,99.43
2016-01-23,0.0,14.34,19.54,1.16,99.51
2016-01-24,0.0,12.66,22.03,1.35,99.42
2016-01-25,0.0,12.03,19.86,1.52,99.27
2016-01-26,0.0,15.72,14.78,0.74,99.13
2016-01-27,0.0,16.46,18.43,1.02,99.04
2016-01-28,0.0,16.48,25.99,1.82,99.09
2016-01-29,0.0,18.63,27.76,1.08,99.22
2016-01-30,0.14,19.67,38.4,1.15,99.11
2016-01-31,0.0,18.39,37.16,2.22,99.13
2016-02-01,0.0,15.44,22.63,2.0,99.31
2016-02-02,0.0,13.84,22.38,1.97,99.36
2016-02-03,0.0,13.88,26.41,2.51,99.32
2016-02-04,0.0,14.71,23.3,1.93,99.28
2016-02-05,0.0,15.78,20.65,1.5,99.15
2016-02-06,0.0,17.16,19.19,1.51,98.86
2016-02-07,0.43,16.03,31.47,1.73,98.97
2016-02-08,0.18,15.74,55.07,1.59,99.24
2016-02-09,0.0,16.59,44.03,1.63,99.06
2016-02-10,0.0,17.39,32.78,1.28,98.83
2016-02-11,0.0,17.11,24.23,2.0,98.68
2016-02-12,0.0,16.49,13.03,1.26,98.83
2016-02-13,0.0,17.22,20.17,1.37,98.98
2016-02-14,0.02,16.3,26.2,1.79,99.24
2016-02-15,0.0,15.17,24.68,1.71,99.41
2016-02-16,0.0,16.69,21.17,1.71,99.51
2016-02-17,0.23,19.2,22.78,1.51,99.49
2016-02-18,0.03,22.32,28.64,1.87,99.25
2016-02-19,0.0,23.37,33.07,1.23,99.1
2016-02-20,2.55,22.49,42.52,1.49,99.06
2016-02-21,0.0,20.32,39.46,3.43,99.03
2016-02-22,0.0,19.71,21.39,3.4,98.98
2016-02-23,0.0,19.83,16.73,2.2,98.86
2016-02-24,0.0,22.19,14.54,0.98,98.83
2016-02-25,0.0,21.83,15.57,0.96,99.11
2016-02-26,0.0,22.23,15.95,1.22,99.37
2016-02-27,0.0,22.84,15.37,0.79,99.4
2016-02-28,0.0,23.43,15.59,0.6,99.45
2016-02-29,0.0,23.55,15.73,0.79,99.42
2016-03-01,0.0,24.24,15.54,1.16,99.13
2016-03-02,0.0,25.88,17.31,0.99,99.09
2016-03-03,0.0,25.29,21.12,1.69,99.09
2016-03-04,0.0,25.73,23.27,1.77,98.84
2016-03-05,2.67,24.77,27.8,1.79,98.79
2016-03-06,0.17,24.55,35.03,2.07,98.86
2016-03-07,0.17,23.32,39.69,1.66,98.87
2016-03-08,0.0,23.3,34.88,2.06,98.77
2016-03-09,0.0,22.59,33.22,2.0,98.81
2016-03-10,0.0,24.77,34.58,2.06,98.9
2016-03-11,3.26,26.65,37.75,1.82,98.83
2016-03-12,12.63,25.6,50.16,2.83,98.59
2016-03-13,0.3,22.86,51.42,1.48,98.63
2016-03-14,0.91,22.82,41.35,1.28,98.96
2016-03-15,0.0,21.01,37.93,1.81,99.08
2016-03-16,0.0,21.04,35.4,2.45,98.86
2016-03-17,0.29,23.53,37.12,1.56,98.67
2016-03-18,0.32,26.09,36.11,1.75,98.55
2016-03-19,0.21,26.95,33.7,0.87,98.51
2016-03-20,1.34,26.45,35.6,1.51,98.58
2016-03-21,0.0,24.13,28.03,3.99,98.72
2016-03-22,0.0,22.95,21.89,4.12,98.49
2016-03-23,0.0,24.07,21.64,2.64,98.56
2016-03-24,0.0,26.9,20.58,1.12,98.88
2016-03-25,0.0,27.68,21.49,0.9,98.92
2016-03-26,0.0,25.27,35.94,2.41,98.94
2016-03-27,0.0,25.3,26.29,2.21,98.88
2016-03-28,0.0,24.82,22.37,2.02,98.87
2016-03-29,0.0,26.22,21.09,2.17,98.75
2016-03-30,0.0,28.14,21.84,1.57,98.76
2016-03-31,0.0,29.93,16.96,1.27,98.53
2016-04-01,0.0,30.18,19.26,2.48,98.23
2016-04-02,0.0,31.86,23.76,1.79,98.39
2016-04-03,0.0,33.83,24.01,1.22,98.41
2016-04-04,0.0,31.22,21.83,1.71,98.32
2016-04-05,0.0,30.98,27.4,2.93,98.3
2016-04-06,0.03,30.37,24.82,2.01,98.33
2016-04-07,0.1,30.46,25.94,2.17,98.32
2016-04-08,0.01,28.78,17.59,1.69,98.51
2016-04-09,0.0,30.51,17.01,1.96,98.49
2016-04-10,0.0,30.48,22.14,2.36,98.49
2016-04-11,0.0,29.73,23.04,3.48,98.46
2016-04-12,0.0,29.02,24.28,4.0,98.28
2016-04-13,0.0,30.48,20.08,4.15,97.99
2016-04-14,0.0,31.74,17.7,3.16,97.96
2016-04-15,0.0,33.1,17.97,2.77,98.04
2016-04-16,0.0,34.36,18.88,2.51,97.93
2016-04-17,0.0,34.63,20.12,1.84,97.84
2016-04-18,0.0,34.16,26.96,2.34,98.07
2016-04-19,0.04,33.88,22.07,1.68,98.19
2016-04-20,0.0,33.78,19.29,3.66,98.24
2016-04-21,0.0,33.15,17.88,4.23,98.0
2016-04-22,0.0,34.07,18.01,2.18,97.72
2016-04-23,0.04,31.17,14.91,3.12,97.79
2016-04-24,0.0,30.87,8.65,2.37,97.87
2016-04-25,0.0,31.71,9.3,2.45,98.07
2016-04-26,0.0,33.84,7.77,1.04,98.29
2016-04-27,0.0,33.73,10.21,1.55,98.17
2016-04-28,0.0,33.14,12.35,2.58,98.1
2016-04-29,0.0,33.64,10.86,2.35,98.14
2016-04-30,0.0,33.52,7.64,2.07,98.08
2016-05-01,0.0,34.45,8.44,2.66,97.87
2016-05-02,0.0,36.02,10.5,1.89,97.85
2016-05-03,0.0,35.43,21.67,2.52,98.02
2016-05-04,6.69,33.72,28.25,2.38,98.01
2016-05-05,5.04,32.62,32.67,1.68,98.24
2016-05-06,0.15,31.04,36.17,1.93,98.26
2016-05-07,0.0,30.77,32.94,1.49,98.26
2016-05-08,0.0,33.28,28.63,1.5,98.24
2016-05-09,0.0,34.49,28.53,2.0,98.24
2016-05-10,0.15,34.95,28.23,1.55,98.25
2016-05-11,3.23,34.53,30.0,1.3,98.19
2016-05-12,0.0,34.9,27.62,1.63,97.86
2016-05-13,0.08,36.57,22.87,1.65,97.76
2016-05-14,0.0,37.12,17.55,1.93,97.9
2016-05-15,0.0,36.86,19.35,1.97,97.92
2016-05-16,0.0,36.98,16.33,2.49,97.71
2016-05-17,0.0,37.14,14.28,2.88,97.51
2016-05-18,0.0,38.09,12.95,2.12,97.45
2016-05-19,0.0,38.61,12.94,1.91,97.46
2016-05-20,0.0,38.41,15.59,1.83,97.34
2016-05-21,2.41,38.79,15.99,1.63,97.24
2016-05-22,0.0,39.53,20.08,1.78,97.31
2016-05-23,4.11,37.5,30.45,1.49,97.53
2016-05-24,6.65,35.11,39.7,1.84,97.61
2016-05-25,0.0,34.42,33.43,2.12,97.38
2016-05-26,2.43,35.22,30.93,1.88,97.5
2016-05-27,0.0,37.3,26.75,3.5,97.6
2016-05-28,0.65,36.88,26.95,3.67,97.59
2016-05-29,14.13,34.27,40.26,1.71,97.64
2016-05-30,2.97,32.51,45.31,1.56,97.83
